OTU_ID,Filtered because
vOTU_83873,sample was not significant in 181 samples (1) > 0.99
vOTU_24139,sample was not significant in 181 samples (1) > 0.99
vOTU_48408,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_710,sample was not significant in 181 samples (1) > 0.99
vOTU_81176,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_102056,sample was not significant in 181 samples (1) > 0.99
vOTU_83047,sample was not significant in 181 samples (1) > 0.99
vOTU_16639,sample was not significant in 181 samples (1) > 0.99
vOTU_111246,sample was not significant in 181 samples (1) > 0.99
vOTU_17092,sample was not significant in 181 samples (1) > 0.99
vOTU_82811,sample was not significant in 181 samples (1) > 0.99
vOTU_45371,sample was not significant in 181 samples (1) > 0.99
vOTU_17809,sample was not significant in 181 samples (1) > 0.99
vOTU_40904,sample was not significant in 181 samples (1) > 0.99
vOTU_119,sample was not significant in 181 samples (1) > 0.99
vOTU_95371,sample was not significant in 181 samples (1) > 0.99
vOTU_15065,sample was not significant in 181 samples (1) > 0.99
vOTU_126601,sample was not significant in 181 samples (1) > 0.99
vOTU_51355,sample was not significant in 181 samples (1) > 0.99
vOTU_5804,sample was not significant in 181 samples (1) > 0.99
vOTU_6053,sample was not significant in 181 samples (1) > 0.99
vOTU_7069,sample was not significant in 181 samples (1) > 0.99
vOTU_1244,sample was not significant in 181 samples (1) > 0.99
vOTU_53284,sample was not significant in 181 samples (1) > 0.99
vOTU_688,sample was not significant in 181 samples (1) > 0.99
vOTU_842,sample was not significant in 181 samples (1) > 0.99
vOTU_8047,sample was not significant in 181 samples (1) > 0.99
vOTU_3454,sample was not significant in 181 samples (1) > 0.99
vOTU_33123,sample was not significant in 181 samples (1) > 0.99
vOTU_8408,sample was not significant in 181 samples (1) > 0.99
vOTU_71969,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_860,sample was not significant in 181 samples (1) > 0.99
vOTU_1708,sample was not significant in 181 samples (1) > 0.99
vOTU_127364,sample was not significant in 181 samples (1) > 0.99
vOTU_5050,sample was not significant in 181 samples (1) > 0.99
vOTU_6188,sample was not significant in 181 samples (1) > 0.99
vOTU_106501,sample was not significant in 181 samples (1) > 0.99
vOTU_128879,sample was not significant in 181 samples (1) > 0.99
vOTU_5062,sample was not significant in 181 samples (1) > 0.99
vOTU_77657,sample was not significant in 181 samples (1) > 0.99
vOTU_7817,sample was not significant in 181 samples (1) > 0.99
vOTU_4581,sample was not significant in 181 samples (1) > 0.99
vOTU_69158,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_64965,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_123546,sample was not significant in 181 samples (1) > 0.99
vOTU_87805,sample was not significant in 181 samples (1) > 0.99
vOTU_54633,sample was not significant in 181 samples (1) > 0.99
vOTU_4635,sample was not significant in 181 samples (1) > 0.99
vOTU_21842,sample was not significant in 181 samples (1) > 0.99
vOTU_70037,sample was not significant in 181 samples (1) > 0.99
vOTU_17384,sample was not significant in 181 samples (1) > 0.99
vOTU_5018,sample was not significant in 181 samples (1) > 0.99
vOTU_859,sample was not significant in 181 samples (1) > 0.99
vOTU_338,sample was not significant in 181 samples (1) > 0.99
vOTU_4768,sample was not significant in 181 samples (1) > 0.99
vOTU_121953,sample was not significant in 181 samples (1) > 0.99
vOTU_36503,sample was not significant in 181 samples (1) > 0.99
vOTU_50099,sample was not significant in 181 samples (1) > 0.99
vOTU_696,sample was not significant in 181 samples (1) > 0.99
vOTU_2182,sample was not significant in 181 samples (1) > 0.99
vOTU_32998,sample was not significant in 181 samples (1) > 0.99
vOTU_81954,sample was not significant in 181 samples (1) > 0.99
vOTU_4520,sample was not significant in 181 samples (1) > 0.99
vOTU_3136,sample was not significant in 181 samples (1) > 0.99
vOTU_10953,sample was not significant in 181 samples (1) > 0.99
vOTU_79340,sample was not significant in 181 samples (1) > 0.99
vOTU_56618,sample was not significant in 181 samples (1) > 0.99
vOTU_20762,sample was not significant in 181 samples (1) > 0.99
vOTU_5459,sample was not significant in 181 samples (1) > 0.99
vOTU_14775,sample was not significant in 181 samples (1) > 0.99
vOTU_48009,sample was not significant in 181 samples (1) > 0.99
vOTU_97909,sample was not significant in 181 samples (1) > 0.99
vOTU_23488,sample was not significant in 181 samples (1) > 0.99
vOTU_37757,sample was not significant in 181 samples (1) > 0.99
vOTU_1345,sample was not significant in 181 samples (1) > 0.99
vOTU_972,sample was not significant in 181 samples (1) > 0.99
vOTU_66281,sample was not significant in 181 samples (1) > 0.99
vOTU_114531,sample was not significant in 181 samples (1) > 0.99
vOTU_74556,sample was not significant in 181 samples (1) > 0.99
vOTU_1421,sample was not significant in 181 samples (1) > 0.99
vOTU_16710,sample was not significant in 181 samples (1) > 0.99
vOTU_2142,sample was not significant in 181 samples (1) > 0.99
vOTU_94888,sample was not significant in 181 samples (1) > 0.99
vOTU_134127,sample was not significant in 181 samples (1) > 0.99
vOTU_16559,sample was not significant in 181 samples (1) > 0.99
vOTU_36673,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_2187,sample was not significant in 181 samples (1) > 0.99
vOTU_8740,sample was not significant in 181 samples (1) > 0.99
vOTU_1193,sample was not significant in 181 samples (1) > 0.99
vOTU_86360,sample was not significant in 181 samples (1) > 0.99
vOTU_5890,sample was not significant in 181 samples (1) > 0.99
vOTU_119463,sample was not significant in 181 samples (1) > 0.99
vOTU_9888,sample was not significant in 181 samples (1) > 0.99
vOTU_67818,sample was not significant in 181 samples (1) > 0.99
vOTU_735,sample was not significant in 181 samples (1) > 0.99
vOTU_118570,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_2066,sample was not significant in 181 samples (1) > 0.99
vOTU_125088,sample was not significant in 181 samples (1) > 0.99
vOTU_146326,sample was not significant in 181 samples (1) > 0.99
vOTU_91123,sample was not significant in 181 samples (1) > 0.99
vOTU_62155,sample was not significant in 181 samples (1) > 0.99
vOTU_79184,sample was not significant in 181 samples (1) > 0.99
vOTU_9025,sample was not significant in 181 samples (1) > 0.99
vOTU_3145,sample was not significant in 181 samples (1) > 0.99
vOTU_13295,sample was not significant in 181 samples (1) > 0.99
vOTU_4395,sample was not significant in 181 samples (1) > 0.99
vOTU_130319,sample was not significant in 181 samples (1) > 0.99
vOTU_28007,sample was not significant in 181 samples (1) > 0.99
vOTU_25320,sample was not significant in 181 samples (1) > 0.99
vOTU_32745,sample was not significant in 181 samples (1) > 0.99
vOTU_6560,sample was not significant in 181 samples (1) > 0.99
vOTU_130780,sample was not significant in 181 samples (1) > 0.99
vOTU_3393,sample was not significant in 181 samples (1) > 0.99
vOTU_5744,sample was not significant in 181 samples (1) > 0.99
vOTU_12358,sample was not significant in 181 samples (1) > 0.99
vOTU_42652,sample was not significant in 181 samples (1) > 0.99
vOTU_4617,sample was not significant in 181 samples (1) > 0.99
vOTU_16948,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_128240,sample was not significant in 181 samples (1) > 0.99
vOTU_32414,sample was not significant in 181 samples (1) > 0.99
vOTU_82939,sample was not significant in 181 samples (1) > 0.99
vOTU_12261,sample was not significant in 181 samples (1) > 0.99
vOTU_16692,sample was not significant in 181 samples (1) > 0.99
vOTU_71045,sample was not significant in 181 samples (1) > 0.99
vOTU_7579,sample was not significant in 181 samples (1) > 0.99
vOTU_87801,sample was not significant in 181 samples (1) > 0.99
vOTU_73975,sample was not significant in 181 samples (1) > 0.99
vOTU_12134,sample was not significant in 181 samples (1) > 0.99
vOTU_113032,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_95866,sample was not significant in 181 samples (1) > 0.99
vOTU_15356,sample was not significant in 181 samples (1) > 0.99
vOTU_15100,sample was not significant in 181 samples (1) > 0.99
vOTU_14801,sample was not significant in 181 samples (1) > 0.99
vOTU_90743,sample was not significant in 181 samples (1) > 0.99
vOTU_15949,sample was not significant in 181 samples (1) > 0.99
vOTU_579,sample was not significant in 181 samples (1) > 0.99
vOTU_101006,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_108112,sample was not significant in 181 samples (1) > 0.99
vOTU_13075,sample was not significant in 181 samples (1) > 0.99
vOTU_32550,sample was not significant in 181 samples (1) > 0.99
vOTU_70586,sample was not significant in 181 samples (1) > 0.99
vOTU_89576,sample was not significant in 181 samples (1) > 0.99
vOTU_962,sample was not significant in 181 samples (1) > 0.99
vOTU_90335,sample was not significant in 181 samples (1) > 0.99
vOTU_60296,sample was not significant in 181 samples (1) > 0.99
vOTU_28078,sample was not significant in 181 samples (1) > 0.99
vOTU_37298,sample was not significant in 181 samples (1) > 0.99
vOTU_17015,sample was not significant in 181 samples (1) > 0.99
vOTU_11863,sample was not significant in 181 samples (1) > 0.99
vOTU_14290,sample was not significant in 181 samples (1) > 0.99
vOTU_85822,sample was not significant in 181 samples (1) > 0.99
vOTU_44483,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_2709,sample was not significant in 181 samples (1) > 0.99
vOTU_61193,sample was not significant in 181 samples (1) > 0.99
vOTU_87360,sample was not significant in 181 samples (1) > 0.99
vOTU_57587,sample was not significant in 181 samples (1) > 0.99
vOTU_8640,sample was not significant in 181 samples (1) > 0.99
vOTU_4275,sample was not significant in 181 samples (1) > 0.99
vOTU_253,sample was not significant in 181 samples (1) > 0.99
vOTU_112700,sample was not significant in 181 samples (1) > 0.99
vOTU_594,sample was not significant in 181 samples (1) > 0.99
vOTU_7338,sample was not significant in 181 samples (1) > 0.99
vOTU_131093,sample was not significant in 181 samples (1) > 0.99
vOTU_9559,sample was not significant in 181 samples (1) > 0.99
vOTU_20411,sample was not significant in 181 samples (1) > 0.99
vOTU_81057,sample was not significant in 181 samples (1) > 0.99
vOTU_50501,sample was not significant in 181 samples (1) > 0.99
vOTU_17220,sample was not significant in 181 samples (1) > 0.99
vOTU_1100,sample was not significant in 181 samples (1) > 0.99
vOTU_13699,sample was not significant in 181 samples (1) > 0.99
vOTU_26973,sample was not significant in 181 samples (1) > 0.99
vOTU_3649,sample was not significant in 181 samples (1) > 0.99
vOTU_93513,sample was not significant in 181 samples (1) > 0.99
vOTU_29079,sample was not significant in 181 samples (1) > 0.99
vOTU_131294,sample was not significant in 181 samples (1) > 0.99
vOTU_752,sample was not significant in 181 samples (1) > 0.99
vOTU_72635,sample was not significant in 181 samples (1) > 0.99
vOTU_45849,sample was not significant in 181 samples (1) > 0.99
vOTU_24800,sample was not significant in 181 samples (1) > 0.99
vOTU_39577,sample was not significant in 181 samples (1) > 0.99
vOTU_6904,sample was not significant in 181 samples (1) > 0.99
vOTU_102381,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_598,sample was not significant in 181 samples (1) > 0.99
vOTU_127161,sample was not significant in 181 samples (1) > 0.99
vOTU_11286,sample was not significant in 181 samples (1) > 0.99
vOTU_77065,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_4735,sample was not significant in 181 samples (1) > 0.99
vOTU_35037,sample was not significant in 181 samples (1) > 0.99
vOTU_20648,sample was not significant in 181 samples (1) > 0.99
vOTU_28044,sample was not significant in 181 samples (1) > 0.99
vOTU_2088,sample was not significant in 181 samples (1) > 0.99
vOTU_87285,sample was not significant in 181 samples (1) > 0.99
vOTU_100489,sample was not significant in 181 samples (1) > 0.99
vOTU_12196,sample was not significant in 181 samples (1) > 0.99
vOTU_91870,sample was not significant in 181 samples (1) > 0.99
vOTU_15375,sample was not significant in 181 samples (1) > 0.99
vOTU_5855,sample was not significant in 181 samples (1) > 0.99
vOTU_2105,sample was not significant in 181 samples (1) > 0.99
vOTU_131321,sample was not significant in 181 samples (1) > 0.99
vOTU_45201,sample was not significant in 181 samples (1) > 0.99
vOTU_14732,sample was not significant in 181 samples (1) > 0.99
vOTU_106881,sample was not significant in 181 samples (1) > 0.99
vOTU_38119,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_12714,sample was not significant in 181 samples (1) > 0.99
vOTU_6313,sample was not significant in 181 samples (1) > 0.99
vOTU_66285,sample was not significant in 181 samples (1) > 0.99
vOTU_6543,sample was not significant in 181 samples (1) > 0.99
vOTU_14097,sample was not significant in 181 samples (1) > 0.99
vOTU_888,sample was not significant in 181 samples (1) > 0.99
vOTU_63135,sample was not significant in 181 samples (1) > 0.99
vOTU_27232,sample was not significant in 181 samples (1) > 0.99
vOTU_57669,sample was not significant in 181 samples (1) > 0.99
vOTU_109034,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_26383,sample was not significant in 181 samples (1) > 0.99
vOTU_6070,sample was not significant in 181 samples (1) > 0.99
vOTU_10410,sample was not significant in 181 samples (1) > 0.99
vOTU_21871,sample was not significant in 181 samples (1) > 0.99
vOTU_79881,sample was not significant in 180 samples (0.994475138121547) > 0.99
